ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10772192,HZ537944,12/02/2016 08:10:00 PM,021XX W NORTH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,32,24,06,1161848,1910623,2016,12/09/2016 03:49:50 PM,41.910421607,-87.680865532,"(41.910421607, -87.680865532)"
10772108,HZ537746,12/02/2016 08:12:00 PM,016XX W 87TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2221,022,21,71,18,1166761,1847015,2016,12/09/2016 03:49:50 PM,41.735770578,-87.664635742,"(41.735770578, -87.664635742)"
10772845,HZ537776,12/02/2016 08:15:00 PM,081XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0411,004,8,45,08B,1188219,1851425,2016,12/09/2016 03:49:50 PM,41.747387654,-87.585882075,"(41.747387654, -87.585882075)"
10772061,HZ537742,12/02/2016 08:16:00 PM,046XX S WINCHESTER AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0924,009,20,61,18,1164133,1873950,2016,12/09/2016 03:49:50 PM,41.809739487,-87.673506699,"(41.809739487, -87.673506699)"
10772092,HZ537751,12/02/2016 08:17:00 PM,016XX N LONG AVE,2020,NARCOTICS,POSS: AMPHETAMINES,STREET,true,false,2532,025,37,25,18,1140155,1910290,2016,12/09/2016 03:49:50 PM,41.909932986,-87.760566342,"(41.909932986, -87.760566342)"
10772058,HZ537739,12/02/2016 08:17:00 PM,056XX W MADISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1513,015,29,25,08B,1138864,1899459,2016,12/09/2016 03:49:50 PM,41.880234943,-87.765572318,"(41.880234943, -87.765572318)"
10772117,HZ537802,12/02/2016 08:18:00 PM,007XX N ABERDEEN ST,0810,THEFT,OVER $500,STREET,false,false,1214,012,27,24,06,1169146,1904968,2016,12/09/2016 03:49:50 PM,41.894748468,-87.65422004,"(41.894748468, -87.65422004)"
10772015,HZ537738,12/02/2016 08:20:00 PM,048XX W NORTH AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,true,false,2533,025,37,25,18,1143856,1910199,2016,12/09/2016 03:49:50 PM,41.90961465,-87.746972497,"(41.90961465, -87.746972497)"
10772047,HZ537729,12/02/2016 08:25:00 PM,021XX W AUGUSTA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1212,012,32,24,07,1161995,1906642,2016,12/09/2016 03:49:50 PM,41.899494373,-87.680436821,"(41.899494373, -87.680436821)"
10772035,HZ537743,12/02/2016 08:25:00 PM,035XX W HIRSCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1422,014,26,23,07,1152473,1909083,2016,12/09/2016 03:49:50 PM,41.906386234,-87.715346615,"(41.906386234, -87.715346615)"
10774299,HZ540495,12/02/2016 08:30:00 PM,081XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0631,006,8,44,14,1183322,1851132,2016,12/09/2016 03:49:50 PM,41.746698961,-87.60383498,"(41.746698961, -87.60383498)"
10774088,HZ540399,12/02/2016 08:30:00 PM,022XX W MAYPOLE AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1223,012,2,28,06,1161304,1900968,2016,12/09/2016 03:49:50 PM,41.883938847,-87.683132783,"(41.883938847, -87.683132783)"
10774043,HZ540366,12/02/2016 08:30:00 PM,0000X N FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1222,012,2,27,14,1157056,1900051,2016,12/09/2016 03:49:50 PM,41.881509772,-87.698756801,"(41.881509772, -87.698756801)"
10772744,HZ537789,12/02/2016 08:30:00 PM,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,STREET,false,false,0111,001,42,32,06,1175800,1900817,2016,12/09/2016 03:49:50 PM,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10772489,HZ538317,12/02/2016 08:30:00 PM,045XX N HAMLIN AVE,0810,THEFT,OVER $500,STREET,false,false,1723,017,39,14,06,1150243,1929801,2016,12/09/2016 03:49:50 PM,41.963281954,-87.722996522,"(41.963281954, -87.722996522)"
10772423,HZ538182,12/02/2016 08:30:00 PM,021XX N NORDICA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,2512,025,36,25,20,1128743,1913426,2016,12/09/2016 03:49:50 PM,41.918740045,-87.802418861,"(41.918740045, -87.802418861)"
10772281,HZ537916,12/02/2016 08:30:00 PM,020XX N ORCHARD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1812,018,43,7,08B,1171278,1913694,2016,12/09/2016 03:49:50 PM,41.918646522,-87.64613311,"(41.918646522, -87.64613311)"
10772261,HZ537940,12/02/2016 08:30:00 PM,081XX S AVALON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0411,004,8,45,08B,1185956,1851370,2016,12/09/2016 03:49:50 PM,41.747290373,-87.594175977,"(41.747290373, -87.594175977)"
10772149,HZ537745,12/02/2016 08:30:00 PM,081XX S HALSTED ST,041A,BATTERY,AGGRAVATED: HANDGUN,GAS STATION,false,false,0613,006,21,71,04B,1172389,1850791,2016,12/09/2016 03:49:50 PM,41.746010581,-87.643906039,"(41.746010581, -87.643906039)"
10772137,HZ537799,12/02/2016 08:30:00 PM,020XX N ORCHARD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1812,018,43,7,08B,1171278,1913694,2016,12/09/2016 03:49:50 PM,41.918646522,-87.64613311,"(41.918646522, -87.64613311)"
10772064,HZ537798,12/02/2016 08:30:00 PM,002XX E 75TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0623,006,6,69,06,1179015,1855334,2016,12/09/2016 03:49:50 PM,41.758328843,-87.619489017,"(41.758328843, -87.619489017)"
10772056,HZ537753,12/02/2016 08:30:00 PM,048XX W RACE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,1532,015,28,25,06,1143918,1903221,2016,12/09/2016 03:49:50 PM,41.890465072,-87.746919955,"(41.890465072, -87.746919955)"
10772136,HZ537737,12/02/2016 08:32:00 PM,013XX S HARDING AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1011,010,24,29,04B,1150263,1893416,2016,12/09/2016 03:49:50 PM,41.8634377,-87.723873589,"(41.8634377, -87.723873589)"
10772160,HZ537754,12/02/2016 08:33:00 PM,007XX N LEAMINGTON AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,1531,015,28,25,03,1141893,1904340,2016,12/09/2016 03:49:50 PM,41.893573477,-87.754329082,"(41.893573477, -87.754329082)"
10772044,HZ537772,12/02/2016 08:33:00 PM,014XX N LECLAIRE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,2533,025,37,25,18,1142109,1909000,2016,12/09/2016 03:49:50 PM,41.906357053,-87.753420089,"(41.906357053, -87.753420089)"
10778523,HZ537757,12/02/2016 08:40:00 PM,091XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0413,004,7,48,08B,,,2016,12/09/2016 03:49:50 PM,,,
10772063,HZ537762,12/02/2016 08:40:00 PM,064XX N WESTERN AVE,2010,NARCOTICS,MANU/DELIVER:AMPHETAMINES,STREET,true,false,2412,024,50,2,18,1159146,1942733,2016,12/09/2016 03:49:50 PM,41.998589249,-87.689906016,"(41.998589249, -87.689906016)"
10772043,HZ537748,12/02/2016 08:40:00 PM,027XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,GROCERY FOOD STORE,false,false,1222,012,2,27,26,1158054,1899904,2016,12/09/2016 03:49:50 PM,41.881086082,-87.695096188,"(41.881086082, -87.695096188)"
10773333,HZ539529,12/02/2016 08:43:00 PM,036XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0912,009,11,59,06,1161614,1880357,2016,12/09/2016 03:49:50 PM,41.827373751,-87.682568055,"(41.827373751, -87.682568055)"
10773190,HZ537775,12/02/2016 08:45:00 PM,019XX S ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,false,false,1022,010,24,29,14,1155992,1890448,2016,12/09/2016 03:49:50 PM,41.855179655,-87.702922738,"(41.855179655, -87.702922738)"
10772627,HZ538409,12/02/2016 08:45:00 PM,031XX W MONROE ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,1124,011,28,27,02,1155683,1899372,2016,12/09/2016 03:49:50 PM,41.879674276,-87.703816712,"(41.879674276, -87.703816712)"
10772186,HZ537853,12/02/2016 08:45:00 PM,029XX N MEADE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2511,025,29,19,05,1135220,1918989,2016,12/09/2016 03:49:50 PM,41.933893058,-87.778489045,"(41.933893058, -87.778489045)"
10772151,HZ537758,12/02/2016 08:45:00 PM,007XX N OGDEN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),false,false,1215,012,27,24,03,1168894,1905305,2016,12/09/2016 03:49:50 PM,41.895678688,-87.655135777,"(41.895678688, -87.655135777)"
10772049,HZ537777,12/02/2016 08:45:00 PM,056XX S LOOMIS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0713,007,16,67,14,1167958,1867389,2016,12/09/2016 03:49:50 PM,41.791653913,-87.659665793,"(41.791653913, -87.659665793)"
10772090,HZ537795,12/02/2016 08:49:00 PM,008XX W AGATITE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1914,019,46,3,26,1169776,1929748,2016,12/09/2016 03:49:50 PM,41.962732267,-87.65118218,"(41.962732267, -87.65118218)"
10772131,HZ537767,12/02/2016 08:56:00 PM,084XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0632,006,6,44,03,1183031,1849235,2016,12/09/2016 03:49:50 PM,41.741500152,-87.604960102,"(41.741500152, -87.604960102)"
10772135,HZ537763,12/02/2016 08:59:00 PM,009XX E 79TH ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0624,006,8,44,03,1184024,1852825,2016,12/09/2016 03:49:50 PM,41.751328369,-87.601209921,"(41.751328369, -87.601209921)"
10775852,HZ542483,12/02/2016 09:00:00 PM,029XX W BYRON ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1733,017,33,16,14,1156272,1925784,2016,12/09/2016 03:49:50 PM,41.952139077,-87.70093887,"(41.952139077, -87.70093887)"
10774002,HZ540340,12/02/2016 09:00:00 PM,130XX S DR MARTIN LUTHER KING JR DR,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0533,005,9,54,26,1180896,1818609,2016,12/09/2016 03:49:50 PM,41.657507589,-87.613720139,"(41.657507589, -87.613720139)"
10773578,HZ539715,12/02/2016 09:00:00 PM,022XX W ARGYLE ST,0810,THEFT,OVER $500,STREET,false,false,2031,020,47,4,06,1160554,1933168,2016,12/09/2016 03:49:50 PM,41.972313365,-87.684992783,"(41.972313365, -87.684992783)"
10773205,HZ537878,12/02/2016 09:00:00 PM,016XX S ST LOUIS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1021,010,24,29,06,1153307,1891540,2016,12/09/2016 03:49:50 PM,41.858229901,-87.712748993,"(41.858229901, -87.712748993)"
10772897,HZ538916,12/02/2016 09:00:00 PM,054XX W HARRISON ST,0810,THEFT,OVER $500,STREET,false,false,1522,015,29,25,06,1140303,1896789,2016,12/09/2016 03:49:50 PM,41.872881871,-87.760353842,"(41.872881871, -87.760353842)"
10772869,HZ538786,12/02/2016 09:00:00 PM,013XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,0131,001,2,33,06,,,2016,12/09/2016 03:49:50 PM,,,
10772621,HZ537793,12/02/2016 09:00:00 PM,045XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1623,016,45,15,08B,1138181,1929835,2016,12/09/2016 03:49:50 PM,41.963602454,-87.767344085,"(41.963602454, -87.767344085)"
10772464,HZ538232,12/02/2016 09:00:00 PM,028XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,1412,014,35,21,05,1152668,1918899,2016,12/09/2016 03:49:50 PM,41.933318329,-87.714370046,"(41.933318329, -87.714370046)"
10772392,HZ538189,12/02/2016 09:00:00 PM,038XX W HARRISON ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1133,011,24,26,06,1151141,1897093,2016,12/09/2016 03:49:50 PM,41.873510659,-87.720554136,"(41.873510659, -87.720554136)"
10772383,HZ538143,12/02/2016 09:00:00 PM,066XX S GREENWOOD AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,0321,003,5,42,06,1184360,1861243,2016,12/09/2016 03:49:50 PM,41.774420323,-87.599715574,"(41.774420323, -87.599715574)"
10772215,HZ537951,12/02/2016 09:00:00 PM,012XX S KEELER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1011,010,24,29,07,1148578,1894086,2016,12/09/2016 03:49:50 PM,41.865308919,-87.730041871,"(41.865308919, -87.730041871)"
10772066,HZ537807,12/02/2016 09:00:00 PM,002XX E 75TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0323,003,6,69,06,1179015,1855334,2016,12/09/2016 03:49:50 PM,41.758328843,-87.619489017,"(41.758328843, -87.619489017)"
10772174,HZ537874,12/02/2016 09:10:00 PM,014XX N SEDGWICK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1821,018,27,8,08B,1173383,1909988,2016,12/09/2016 03:49:50 PM,41.908430535,-87.638509526,"(41.908430535, -87.638509526)"
10772089,HZ537792,12/02/2016 09:12:00 PM,038XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1151170,1894442,2016,12/09/2016 03:49:50 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10772122,HZ537827,12/02/2016 09:15:00 PM,017XX E 85TH PL,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0412,004,8,45,08A,1189310,1848632,2016,12/09/2016 03:49:50 PM,41.739697321,-87.58197376,"(41.739697321, -87.58197376)"
10772050,HZ537786,12/02/2016 09:15:00 PM,067XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,1632,016,38,17,06,1130679,1925838,2016,12/09/2016 03:49:50 PM,41.952766926,-87.795019317,"(41.952766926, -87.795019317)"
10772203,HZ537814,12/02/2016 09:20:00 PM,001XX W POLK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0123,001,2,32,07,1175524,1896799,2016,12/09/2016 03:49:50 PM,41.872191344,-87.631041178,"(41.872191344, -87.631041178)"
10772463,HZ538279,12/02/2016 09:30:00 PM,043XX W CERMAK RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,GAS STATION,false,false,1013,010,22,29,26,1147580,1889013,2016,12/09/2016 03:49:50 PM,41.851407157,-87.733835632,"(41.851407157, -87.733835632)"
10772291,HZ538042,12/02/2016 09:30:00 PM,053XX S LONG AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0814,008,23,56,05,1141270,1868596,2016,12/09/2016 03:49:50 PM,41.795498315,-87.75749737,"(41.795498315, -87.75749737)"
10772246,HZ537891,12/02/2016 09:30:00 PM,024XX W CONGRESS PKWY,0810,THEFT,OVER $500,STREET,false,false,1135,011,2,28,06,1160408,1897703,2016,12/09/2016 03:49:50 PM,41.874997972,-87.686513346,"(41.874997972, -87.686513346)"
10772183,HZ537818,12/02/2016 09:30:00 PM,029XX N MEADE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2511,025,29,19,05,1135226,1918806,2016,12/09/2016 03:49:50 PM,41.933390779,-87.778471348,"(41.933390779, -87.778471348)"
10772164,HZ537819,12/02/2016 09:30:00 PM,024XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1034,010,25,31,08B,1160749,1887930,2016,12/09/2016 03:49:50 PM,41.848172835,-87.68553208,"(41.848172835, -87.68553208)"
10772150,HZ537809,12/02/2016 09:30:00 PM,063XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0823,008,15,66,18,1158800,1862564,2016,12/09/2016 03:49:50 PM,41.778605454,-87.693378303,"(41.778605454, -87.693378303)"
10772166,HZ537817,12/02/2016 09:35:00 PM,014XX S HARDING AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1011,010,24,29,08B,1150280,1892777,2016,12/09/2016 03:49:50 PM,41.861683877,-87.723827836,"(41.861683877, -87.723827836)"
10772145,HZ537863,12/02/2016 09:40:00 PM,049XX W SUPERIOR ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,1531,015,37,25,15,1143326,1904516,2016,12/09/2016 03:49:50 PM,41.894029785,-87.749061702,"(41.894029785, -87.749061702)"
10772159,HZ537845,12/02/2016 09:41:00 PM,033XX W MAYPOLE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,CHA PARKING LOT/GROUNDS,false,false,1123,011,28,27,15,1154131,1900784,2016,12/09/2016 03:49:50 PM,41.883580046,-87.709477772,"(41.883580046, -87.709477772)"
10772196,HZ537935,12/02/2016 09:44:00 PM,104XX S WENTWORTH AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0512,005,34,49,26,1176796,1835759,2016,12/09/2016 03:49:50 PM,41.704662765,-87.628209119,"(41.704662765, -87.628209119)"
10772102,HZ537822,12/02/2016 09:44:00 PM,009XX N LAMON AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,SIDEWALK,true,false,1531,015,37,25,18,1143525,1905614,2016,12/09/2016 03:49:50 PM,41.897039102,-87.748303333,"(41.897039102, -87.748303333)"
10772187,HZ537811,12/02/2016 09:45:00 PM,022XX N NARRAGANSETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2512,025,29,19,14,1133382,1914203,2016,12/09/2016 03:49:50 PM,41.920792154,-87.78535616,"(41.920792154, -87.78535616)"
10772156,HZ537821,12/02/2016 09:45:00 PM,099XX S BENSLEY AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0431,004,7,51,03,1194462,1839597,2016,12/09/2016 03:49:50 PM,41.714779476,-87.563394047,"(41.714779476, -87.563394047)"
10772099,HZ537825,12/02/2016 09:45:00 PM,026XX W NORTH AVE,0460,BATTERY,SIMPLE,STREET,false,false,1421,014,1,24,08B,1158209,1910531,2016,12/09/2016 03:49:50 PM,41.910244334,-87.694236367,"(41.910244334, -87.694236367)"
10772190,HZ537846,12/02/2016 09:47:00 PM,008XX W 87TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,2223,022,21,71,15,1172318,1847092,2016,12/09/2016 03:49:50 PM,41.735861592,-87.644274725,"(41.735861592, -87.644274725)"
10772121,HZ537810,12/02/2016 09:50:00 PM,015XX W 18TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1233,012,25,31,14,1166427,1891160,2016,12/09/2016 03:49:50 PM,41.856916828,-87.664601243,"(41.856916828, -87.664601243)"
10772170,HZ537842,12/02/2016 09:53:00 PM,051XX N WINCHESTER AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,APARTMENT,true,false,2032,020,40,4,24,1162486,1934203,2016,12/09/2016 03:49:50 PM,41.975113106,-87.67785937,"(41.975113106, -87.67785937)"
10773725,HZ537856,12/02/2016 10:00:00 PM,004XX W 77TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0621,006,17,69,04B,1174735,1853874,2016,12/09/2016 03:49:50 PM,41.754418814,-87.635218174,"(41.754418814, -87.635218174)"
10773221,HZ538591,12/02/2016 10:00:00 PM,015XX W 18TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1233,012,25,31,14,1166427,1891160,2016,12/09/2016 03:49:50 PM,41.856916828,-87.664601243,"(41.856916828, -87.664601243)"
10772809,HZ538612,12/02/2016 10:00:00 PM,022XX W AINSLIE ST,0810,THEFT,OVER $500,STREET,false,false,2031,020,47,4,06,1160695,1932508,2016,12/09/2016 03:49:50 PM,41.970499365,-87.684492682,"(41.970499365, -87.684492682)"
10772575,HZ538488,12/02/2016 10:00:00 PM,051XX S LOREL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0814,008,23,56,14,1141563,1870087,2016,12/09/2016 03:49:50 PM,41.799584476,-87.756386213,"(41.799584476, -87.756386213)"
10772436,HZ538122,12/02/2016 10:00:00 PM,0000X E 83RD ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0632,006,6,44,06,1178317,1849994,2016,12/09/2016 03:49:50 PM,41.74369113,-87.622208859,"(41.74369113, -87.622208859)"
10772425,HZ538181,12/02/2016 10:00:00 PM,002XX N MASON AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1512,015,29,25,06,1136728,1901105,2016,12/09/2016 03:49:50 PM,41.884790294,-87.773376164,"(41.884790294, -87.773376164)"
10772391,HZ538207,12/02/2016 10:00:00 PM,091XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2223,022,21,73,14,1172911,1844337,2016,12/09/2016 03:49:50 PM,41.728288446,-87.642183245,"(41.728288446, -87.642183245)"
10772343,HZ538085,12/02/2016 10:00:00 PM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1924,019,44,6,08B,1170327,1922601,2016,12/09/2016 03:49:50 PM,41.943108594,-87.649366085,"(41.943108594, -87.649366085)"
10772247,HZ537986,12/02/2016 10:00:00 PM,023XX N NEVA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2512,025,36,25,14,1128201,1914847,2016,12/09/2016 03:49:50 PM,41.922648643,-87.804378061,"(41.922648643, -87.804378061)"
10772220,HZ537847,12/02/2016 10:00:00 PM,052XX W GIDDINGS ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1623,016,45,15,08A,1140591,1931030,2016,12/09/2016 03:49:50 PM,41.966837611,-87.758453699,"(41.966837611, -87.758453699)"
10772209,HZ537869,12/02/2016 10:00:00 PM,021XX W VAN BUREN ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1225,012,2,28,03,1162202,1898145,2016,12/09/2016 03:49:50 PM,41.876173572,-87.679914163,"(41.876173572, -87.679914163)"
10772177,HZ537852,12/02/2016 10:00:00 PM,113XX S LOOMIS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,2234,022,34,75,15,1169036,1829287,2016,12/09/2016 03:49:50 PM,41.687073393,-87.656811275,"(41.687073393, -87.656811275)"
10772167,HZ537844,12/02/2016 10:00:00 PM,0000X W 79TH ST,0460,BATTERY,SIMPLE,CTA STATION,false,false,0623,006,6,44,08B,1177483,1852629,2016,12/09/2016 03:49:50 PM,41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
10772134,HZ537838,12/02/2016 10:00:00 PM,0000X S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1232,012,2,28,14,1168398,1899878,2016,12/09/2016 03:49:50 PM,41.880797363,-87.657114537,"(41.880797363, -87.657114537)"
10772115,HZ537835,12/02/2016 10:00:00 PM,002XX N STATE ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0111,001,42,32,06,1176327,1901797,2016,12/09/2016 03:49:50 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
10772176,HZ537873,12/02/2016 10:02:00 PM,0000X S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1232,012,27,28,06,1171058,1900047,2016,12/09/2016 03:49:50 PM,41.881203182,-87.647342333,"(41.881203182, -87.647342333)"
10772184,HZ537858,12/02/2016 10:10:00 PM,046XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,2521,025,31,19,14,1144870,1920871,2016,12/09/2016 03:49:50 PM,41.93888059,-87.742977543,"(41.93888059, -87.742977543)"
10773468,HZ537892,12/02/2016 10:15:00 PM,027XX N SPAULDING AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,false,false,1412,014,35,22,02,1153795,1918156,2016,12/09/2016 03:49:50 PM,41.931257077,-87.710248219,"(41.931257077, -87.710248219)"
10772158,HZ537836,12/02/2016 10:17:00 PM,122XX S EMERALD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,true,0523,005,34,53,11,1173535,1823738,2016,12/09/2016 03:49:50 PM,41.671747909,-87.640504432,"(41.671747909, -87.640504432)"
10772200,HZ537895,12/02/2016 10:20:00 PM,065XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0833,008,13,65,08B,1148165,1860931,2016,12/09/2016 03:49:50 PM,41.774334804,-87.732409247,"(41.774334804, -87.732409247)"
10772198,HZ537887,12/02/2016 10:20:00 PM,109XX S WENTWORTH AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0513,005,34,49,04B,1176883,1832582,2016,12/09/2016 03:49:50 PM,41.695942666,-87.627985817,"(41.695942666, -87.627985817)"
10772239,HZ537864,12/02/2016 10:24:00 PM,003XX W 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,0511,005,9,49,08B,1175987,1836629,2016,12/09/2016 03:49:50 PM,41.707068309,-87.631145572,"(41.707068309, -87.631145572)"
10772426,HZ538202,12/02/2016 10:25:00 PM,032XX W CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1121,011,27,23,03,1154812,1905151,2016,12/09/2016 03:49:50 PM,41.895549905,-87.706859996,"(41.895549905, -87.706859996)"
10774773,HZ541191,12/02/2016 10:30:00 PM,054XX N MAGNOLIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2013,020,48,77,06,1166984,1936229,2016,12/09/2016 03:49:50 PM,41.980576877,-87.661260328,"(41.980576877, -87.661260328)"
10773607,HZ583482,12/02/2016 10:30:00 PM,055XX N CANFIELD AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,false,false,1613,016,41,10,06,1122786,1936007,2016,12/09/2016 03:49:50 PM,41.980804216,-87.823812749,"(41.980804216, -87.823812749)"
